PIXEL_INDEX,MIN_LAT,MAX_LAT,MIN_LON,MAX_LON,AM,NEUTRON_DEN,W_MGO,W_AL2O3,W_SIO2,W_CAO,W_TIO2,W_FEO,W_K,W_TH,W_U,"E[0,0]","E[0,1]","E[0,2]","E[0,3]","E[0,4]","E[0,5]","E[0,6]","E[0,7]","E[0,8]","E[1,1]","E[1,2]","E[1,3]","E[1,4]","E[1,5]","E[1,6]","E[1,7]","E[1,8]","E[2,2]","E[2,3]","E[2,4]","E[2,5]","E[2,6]","E[2,7]","E[2,8]","E[3,3]","E[3,4]","E[3,5]","E[3,6]","E[3,7]","E[3,8]","E[4,4]","E[4,5]","E[4,6]","E[4,7]","E[4,8]","E[5,5]","E[5,6]","E[5,7]","E[5,8]","E[6,6]","E[6,7]","E[6,8]","E[7,7]","E[7,8]","E[8,8]"
1626,52.5,57.5,68.0,76.0,21.968,1.3899e-06,0.041899,0.22368,0.45706,0.15756,0.0065533,0.067428,670.12,1.1597,0.31559,0.00015711,0.0,0.0,-4.5126e-05,0.0,0.0,-0.53346,7.3768e-06,-5.8985e-05,0.00037778,0.0,-0.00012114,0.0,-3.475e-05,0.087136,-0.00030208,0.00012001,0.00028164,-6.5636e-06,-9.0605e-06,2.7542e-06,0.36771,0.00034246,-0.00051635,0.00013458,0.0,0.0,0.063395,-0.00012339,0.00013928,3.7411e-06,7.829e-07,-0.0084104,3.6505e-06,3.9583e-05,1.3102e-05,0.010137,1.2345e-05,4.6499e-05,5998.8,0.0,0.0,0.0077771,-0.0012008,0.0045538
1627,52.5,57.5,76.0,84.0,22.077,1.3557e-06,0.064215,0.21169,0.44299,0.16064,0.0057762,0.061957,627.76,1.0381,0.28241,0.00014566,0.0,0.0,-4.1885e-05,0.0,0.0,-0.49632,7.1194e-06,-5.288e-05,0.00035099,0.0,-0.00011348,0.0,-3.2547e-05,0.079912,-0.00027656,0.00011676,0.00026061,-5.2797e-06,-8.622e-06,2.4506e-06,0.34376,0.00031655,-0.00048389,0.00012552,0.0,0.0,0.059341,-0.00011619,0.00012604,3.6552e-06,7.9783e-07,-0.0080484,3.2551e-06,3.7989e-05,1.2543e-05,0.0098654,1.0796e-05,4.3402e-05,5580.8,0.0,0.0,0.0071768,-0.001116,0.0042399
1628,52.5,57.5,84.0,92.0,21.813,1.4762e-06,0.055875,0.29005,0.4306,0.13798,0.0060869,0.04787,677.58,0.92265,0.25088,0.00014843,0.0,0.0,-4.2069e-05,0.0,0.0,-0.50403,3.9546e-06,-5.2854e-05,0.0003537,0.0,-0.00011137,0.0,-3.1553e-05,0.08544,-0.00029016,0.00010086,0.00026391,-6.6306e-06,-7.958e-06,3.2572e-06,0.3428,0.0003218,-0.00047355,0.00012398,0.0,0.0,0.059325,-0.00011021,0.00013463,3.0728e-06,5.8665e-07,-0.0073841,3.6835e-06,3.4234e-05,1.0904e-05,0.0085591,1.3315e-05,4.1353e-05,5630.8,0.0,0.0,0.0072424,-0.0010955,0.0042448
1629,52.5,57.5,92.0,100.0,21.62,1.5984e-06,0.045654,0.30871,0.42542,0.15904,0.0033838,0.040057,618.08,0.97632,0.26553,0.00014463,0.0,0.0,-3.9622e-05,0.0,0.0,-0.49165,-1.1077e-07,-4.753e-05,0.00033976,0.0,-0.00010358,0.0,-2.9088e-05,0.087074,-0.00028685,8.7104e-05,0.00025629,-7.0897e-06,-7.0597e-06,3.8096e-06,0.32965,0.00031186,-0.0004449,0.00011622,0.0,0.0,0.056488,-0.00010148,0.00013143,2.483e-06,3.8857e-07,-0.0065799,3.9803e-06,2.9454e-05,9.14e-06,0.0071644,1.4499e-05,3.7143e-05,5450.2,0.0,0.0,0.007048,-0.0010304,0.0040738
1630,52.5,57.5,100.0,108.0,21.646,1.6349e-06,0.049235,0.22675,0.46809,0.18048,0.0011773,0.04651,527.86,1.0584,0.28795,0.00016177,0.0,0.0,-4.4197e-05,0.0,0.0,-0.5494,-9.7686e-07,-5.5129e-05,0.0003776,0.0,-0.00011516,0.0,-3.2194e-05,0.09892,-0.00032036,9.0858e-05,0.000286,-8.6772e-06,-7.7081e-06,4.227e-06,0.36659,0.00034921,-0.00049222,0.00012996,0.0,0.0,0.062493,-0.00011447,0.00014983,2.6498e-06,3.8814e-07,-0.0071649,4.5707e-06,3.1981e-05,9.9701e-06,0.0076856,1.6302e-05,4.1697e-05,6111.9,0.0,0.0,0.0079672,-0.0011558,0.0045857
1631,52.5,57.5,108.0,116.0,21.628,1.6116e-06,0.073044,0.23242,0.45897,0.16772,0.0011124,0.041047,541.57,1.0383,0.28247,0.00015816,0.0,0.0,-4.322e-05,0.0,0.0,-0.53639,-1.3556e-06,-5.0574e-05,0.00036634,0.0,-0.00011174,0.0,-3.1393e-05,0.095445,-0.00030878,8.9662e-05,0.00027736,-7.7352e-06,-7.5905e-06,4.1023e-06,0.35812,0.00033703,-0.0004776,0.00012579,0.0,0.0,0.061983,-0.00010985,0.00014219,2.6482e-06,4.0922e-07,-0.0070449,4.3189e-06,3.1584e-05,9.8296e-06,0.0077516,1.5672e-05,4.0439e-05,5926.9,0.0,0.0,0.0076114,-0.0011112,0.0044368
1632,52.5,57.5,116.0,124.0,21.639,1.5804e-06,0.063459,0.26622,0.41262,0.18064,0.0033909,0.042836,451.86,0.95341,0.25928,0.00016421,0.0,0.0,-4.5387e-05,0.0,0.0,-0.55241,5.6329e-07,-5.5803e-05,0.00038526,0.0,-0.0001182,0.0,-3.3237e-05,0.096921,-0.00032213,0.00010041,0.00028993,-7.6703e-06,-8.1096e-06,4.1126e-06,0.37078,0.0003525,-0.00050346,0.00013243,0.0,0.0,0.063928,-0.00011634,0.00014735,2.8926e-06,4.7495e-07,-0.0074513,4.3812e-06,3.3983e-05,1.0653e-05,0.0083037,1.5959e-05,4.2881e-05,6111.1,0.0,0.0,0.0079457,-0.001169,0.004613
1633,52.5,57.5,124.0,132.0,21.679,1.5533e-06,0.058819,0.23361,0.44139,0.16528,0.0033373,0.05074,515.61,0.80556,0.21892,0.0001652,0.0,0.0,-4.5742e-05,0.0,0.0,-0.55966,6.6592e-07,-5.5449e-05,0.0003875,0.0,-0.00011982,0.0,-3.3664e-05,0.097627,-0.00032078,0.00010241,0.00029189,-7.6466e-06,-8.3255e-06,3.9277e-06,0.37665,0.00035319,-0.00050986,0.00013413,0.0,0.0,0.064944,-0.0001179,0.00014763,3.0254e-06,5.085e-07,-0.007718,4.3873e-06,3.5049e-05,1.1091e-05,0.0087439,1.5498e-05,4.3784e-05,6197.1,0.0,0.0,0.0079501,-0.0011754,0.004652
1634,52.5,57.5,132.0,140.0,21.752,1.5596e-06,0.031681,0.22049,0.45529,0.19105,0.0028884,0.055327,472.63,0.75103,0.20403,0.00016845,0.0,0.0,-4.694e-05,0.0,0.0,-0.57181,8.3311e-07,-6.0345e-05,0.00039885,0.0,-0.00012382,0.0,-3.4746e-05,0.099369,-0.00033025,0.00010551,0.00030009,-8.2428e-06,-8.5109e-06,3.9302e-06,0.38561,0.00036418,-0.0005254,0.00013873,0.0,0.0,0.066051,-0.00012264,0.0001541,3.0958e-06,5.219e-07,-0.007847,4.6092e-06,3.5953e-05,1.1471e-05,0.0089109,1.5901e-05,4.5651e-05,6361.7,0.0,0.0,0.0082241,-0.0012125,0.0048029
1635,52.5,57.5,140.0,148.0,21.673,1.5934e-06,0.085998,0.29984,0.40979,0.14442,0.00022946,0.042448,257.46,0.58639,0.15909,0.00016674,0.0,0.0,-4.5793e-05,0.0,0.0,-0.56217,-5.4294e-07,-5.6876e-05,0.00039399,0.0,-0.00012062,0.0,-3.3994e-05,0.098904,-0.00032988,0.00010138,0.00029615,-8.0244e-06,-8.1938e-06,4.3263e-06,0.37764,0.0003587,-0.00051517,0.00013508,0.0,0.0,0.06461,-0.00011709,0.0001518,2.8973e-06,4.4795e-07,-0.0075764,4.7194e-06,3.4319e-05,1.0824e-05,0.0083289,1.6641e-05,4.3675e-05,6216.2,0.0,0.0,0.0080515,-0.0011755,0.0047174
1636,52.5,57.5,148.0,156.0,21.676,1.6015e-06,0.061183,0.2726,0.4277,0.16922,0.0051215,0.043169,276.65,0.61995,0.16825,0.00017333,0.0,0.0,-4.7637e-05,0.0,0.0,-0.5854,-6.7424e-07,-6.0235e-05,0.00040858,0.0,-0.00012555,0.0,-3.5046e-05,0.10389,-0.00034242,0.00010303,0.00030776,-8.8142e-06,-8.5194e-06,4.4725e-06,0.39269,0.00037364,-0.00053366,0.00014109,0.0,0.0,0.066889,-0.00012311,0.00015916,3.0256e-06,4.6687e-07,-0.0079147,4.925e-06,3.5631e-05,1.106e-05,0.0085608,1.7224e-05,4.5121e-05,6485.9,0.0,0.0,0.0084246,-0.0012268,0.0049091
1637,52.5,57.5,156.0,164.0,21.679,1.608e-06,0.060213,0.29086,0.41923,0.1586,0.0,0.049344,345.43,0.64172,0.17419,0.00018792,0.0,0.0,-5.1512e-05,0.0,0.0,-0.63456,-1.0726e-06,-6.5711e-05,0.00044313,0.0,-0.0001353,0.0,-3.7822e-05,0.11264,-0.00037328,0.00011214,0.00033432,-9.2147e-06,-9.1493e-06,4.6835e-06,0.42502,0.00040559,-0.00057809,0.00015194,0.0,0.0,0.072664,-0.00013179,0.00017173,3.2205e-06,4.8347e-07,-0.0084757,5.4376e-06,3.8283e-05,1.2115e-05,0.0093616,1.8612e-05,4.9462e-05,7037.8,0.0,0.0,0.0091266,-0.0013252,0.0053295
1638,52.5,57.5,164.0,172.0,21.751,1.6046e-06,0.06737,0.26098,0.41661,0.16778,0.0048439,0.046399,321.27,0.5013,0.13586,0.00017709,0.0,0.0,-4.8938e-05,0.0,0.0,-0.59876,-1.388e-06,-6.2199e-05,0.00041754,0.0,-0.00012854,0.0,-3.6021e-05,0.1063,-0.00034938,0.00010316,0.00031391,-8.9756e-06,-8.69e-06,4.4554e-06,0.40167,0.00038103,-0.00054721,0.0001443,0.0,0.0,0.068475,-0.00012537,0.00016448,3.0971e-06,4.8352e-07,-0.0080652,5.0718e-06,3.6623e-05,1.1463e-05,0.0087693,1.7613e-05,4.7116e-05,6659.0,0.0,0.0,0.0085999,-0.0012492,0.0050447
1639,52.5,57.5,172.0,180.0,21.719,1.5682e-06,0.058449,0.25164,0.42583,0.1877,0.003809,0.045084,262.55,0.51197,0.13877,0.00016796,0.0,0.0,-4.6727e-05,0.0,0.0,-0.56692,-1.6492e-07,-5.9211e-05,0.00039744,0.0,-0.00012317,0.0,-3.449e-05,0.099043,-0.00032798,0.00010348,0.0002982,-8.1289e-06,-8.4384e-06,4.1394e-06,0.38179,0.00036007,-0.00052206,0.0001379,0.0,0.0,0.065383,-0.00012032,0.00015367,3.0538e-06,5.157e-07,-0.0077806,4.6423e-06,3.564e-05,1.114e-05,0.0086769,1.6144e-05,4.4777e-05,6273.4,0.0,0.0,0.0080953,-0.0011859,0.0047702
1640,57.5,62.5,-180.0,-171.0,21.699,1.6264e-06,0.06942,0.25653,0.42858,0.16818,0.002701,0.041638,183.02,0.44128,0.11947,0.0001496,0.0,0.0,-4.0891e-05,0.0,0.0,-0.50369,-2.6684e-07,-5.1208e-05,0.00035067,0.0,-0.00010694,0.0,-2.985e-05,0.089635,-0.0002958,8.952e-05,0.00026474,-7.4852e-06,-7.2187e-06,3.8769e-06,0.33797,0.00032186,-0.00045842,0.00012034,0.0,0.0,0.05738,-0.00010569,0.00013613,2.5112e-06,3.7509e-07,-0.0067613,4.2735e-06,3.0101e-05,9.3147e-06,0.0071085,1.4863e-05,3.839e-05,5567.9,0.0,0.0,0.0072631,-0.0010587,0.004243
1641,57.5,62.5,-171.0,-162.0,21.684,1.6224e-06,0.040227,0.29282,0.4537,0.14201,0.0016188,0.039214,371.94,0.44165,0.11957,0.00017724,0.0,0.0,-4.856e-05,0.0,0.0,-0.59645,-3.2708e-07,-6.3379e-05,0.00041849,0.0,-0.00012725,0.0,-3.5541e-05,0.1052,-0.00035263,0.00010794,0.00031682,-9.1712e-06,-8.6726e-06,4.5768e-06,0.4022,0.0003832,-0.00054775,0.00014303,0.0,0.0,0.067517,-0.00012476,0.00016363,3.0019e-06,4.5446e-07,-0.0080863,5.0364e-06,3.6087e-05,1.1115e-05,0.0084114,1.7635e-05,4.5892e-05,6629.4,0.0,0.0,0.008614,-0.0012591,0.005059
1642,57.5,62.5,-162.0,-153.0,21.717,1.6392e-06,0.027358,0.2586,0.46006,0.16495,0.0040449,0.042837,220.62,0.33287,0.089873,0.0001516,0.0,0.0,-4.1621e-05,0.0,0.0,-0.5103,-4.1803e-07,-5.5306e-05,0.00035712,0.0,-0.00010846,0.0,-3.0409e-05,0.090915,-0.00030205,8.8936e-05,0.00027044,-8.1638e-06,-7.3832e-06,3.9927e-06,0.34305,0.00032728,-0.00046601,0.00012221,0.0,0.0,0.05765,-0.00010689,0.00014105,2.5469e-06,3.7672e-07,-0.006886,4.3451e-06,3.071e-05,9.4416e-06,0.0071391,1.5377e-05,3.924e-05,5671.6,0.0,0.0,0.007412,-0.0010721,0.0043343
1643,57.5,62.5,-153.0,-144.0,21.793,1.691e-06,0.052368,0.25086,0.44746,0.15795,0.0032101,0.04201,196.49,0.34319,0.09269,0.00014802,0.0,0.0,-4.0059e-05,0.0,0.0,-0.50135,-1.8351e-06,-5.2607e-05,0.00034649,0.0,-0.00010453,0.0,-2.9096e-05,0.091613,-0.00030013,8.1224e-05,0.00026359,-8.5357e-06,-6.9573e-06,3.9264e-06,0.33508,0.00032347,-0.00045261,0.00011843,0.0,0.0,0.055787,-0.00010358,0.0001399,2.3362e-06,3.0948e-07,-0.0065485,4.4103e-06,2.8832e-05,8.8153e-06,0.0065439,1.5557e-05,3.8078e-05,5587.8,0.0,0.0,0.0073511,-0.001055,0.0042601
1644,57.5,62.5,-144.0,-135.0,21.788,1.6602e-06,0.028334,0.32393,0.42591,0.14473,0.0022464,0.040538,436.18,0.42869,0.11603,0.00015735,0.0,0.0,-4.2752e-05,0.0,0.0,-0.53442,-1.0624e-06,-5.5898e-05,0.00037117,0.0,-0.00011203,0.0,-3.1421e-05,0.096257,-0.00031758,9.132e-05,0.00028087,-8.4106e-06,-7.5309e-06,4.1407e-06,0.35821,0.00034212,-0.00048444,0.0001262,0.0,0.0,0.060344,-0.00010942,0.00014682,2.5674e-06,3.5602e-07,-0.007129,4.6061e-06,3.1292e-05,9.709e-06,0.0072777,1.625e-05,4.0877e-05,5968.5,0.0,0.0,0.007728,-0.0011178,0.004527
1645,57.5,62.5,-135.0,-126.0,21.75,1.6421e-06,0.042736,0.30195,0.41975,0.15726,0.0020927,0.045803,465.73,0.53378,0.14472,0.00016034,0.0,0.0,-4.391e-05,0.0,0.0,-0.54306,2.3544e-07,-5.6317e-05,0.00037833,0.0,-0.00011477,0.0,-3.2096e-05,0.09661,-0.00032293,9.6845e-05,0.00028629,-8.5409e-06,-7.7198e-06,4.0915e-06,0.36523,0.00034972,-0.0004979,0.00012935,0.0,0.0,0.061409,-0.00011363,0.00014943,2.6544e-06,3.8358e-07,-0.0072834,4.6412e-06,3.2192e-05,1.0043e-05,0.0075636,1.6179e-05,4.1786e-05,6071.3,0.0,0.0,0.0079265,-0.0011539,0.0045937
1646,57.5,62.5,-126.0,-117.0,21.763,1.6189e-06,0.047298,0.30778,0.41441,0.16862,0.0014444,0.039143,412.21,0.62658,0.17006,0.00015499,0.0,0.0,-4.2501e-05,0.0,0.0,-0.52455,5.1985e-07,-5.48e-05,0.00036586,0.0,-0.00011158,0.0,-3.1148e-05,0.09309,-0.00030981,9.556e-05,0.00027567,-7.7085e-06,-7.542e-06,4.0366e-06,0.35236,0.00033669,-0.00047835,0.00012537,0.0,0.0,0.059791,-0.00011052,0.00014204,2.6318e-06,3.9876e-07,-0.0070524,4.4124e-06,3.1531e-05,9.7509e-06,0.0074901,1.548e-05,3.9945e-05,5842.4,0.0,0.0,0.0076304,-0.0011153,0.0044244
1647,57.5,62.5,-117.0,-108.0,21.838,1.5779e-06,0.056932,0.27288,0.42436,0.16034,0.0030831,0.046077,368.47,0.95397,0.25943,0.00014977,0.0,0.0,-4.144e-05,0.0,0.0,-0.50724,2.4282e-06,-5.3512e-05,0.00035494,0.0,-0.00010937,0.0,-3.0599e-05,0.087681,-0.00029855,9.9573e-05,0.00026755,-7.1864e-06,-7.5497e-06,3.5177e-06,0.34372,0.00032761,-0.000473,0.00012249,0.0,0.0,0.058408,-0.00010998,0.00013655,2.7051e-06,4.4372e-07,-0.0070718,4.1516e-06,3.1887e-05,9.9888e-06,0.0076867,1.4272e-05,4.0105e-05,5663.4,0.0,0.0,0.0074836,-0.0011123,0.0043135
1648,57.5,62.5,-108.0,-99.0,21.767,1.5732e-06,0.043988,0.23551,0.45851,0.16975,0.0030108,0.050593,494.07,1.1071,0.30124,0.00014438,0.0,0.0,-3.9808e-05,0.0,0.0,-0.48894,2.5635e-06,-5.008e-05,0.00033897,0.0,-0.00010432,0.0,-2.9145e-05,0.08511,-0.0002857,9.4187e-05,0.0002565,-6.9582e-06,-7.2307e-06,3.3538e-06,0.33037,0.00031458,-0.00045019,0.00011717,0.0,0.0,0.056275,-0.00010596,0.0001299,2.5923e-06,4.237e-07,-0.0067761,3.8992e-06,3.0379e-05,9.5579e-06,0.0074594,1.3519e-05,3.8112e-05,5438.9,0.0,0.0,0.0071683,-0.0010678,0.0041194
1649,57.5,62.5,-99.0,-90.0,21.675,1.5322e-06,0.069956,0.29916,0.41503,0.15288,0.0015991,0.046785,554.67,1.0682,0.29063,0.00014065,0.0,0.0,-3.887e-05,0.0,0.0,-0.47475,3.1171e-06,-4.7619e-05,0.00033124,0.0,-0.0001023,0.0,-2.8879e-05,0.081496,-0.00027633,9.4671e-05,0.00024922,-6.2829e-06,-7.2206e-06,3.295e-06,0.32203,0.00030439,-0.00044024,0.0001144,0.0,0.0,0.054985,-0.00010327,0.00012439,2.6484e-06,4.5428e-07,-0.0067588,3.7917e-06,3.0462e-05,9.6213e-06,0.0074419,1.3028e-05,3.7231e-05,5269.8,0.0,0.0,0.0069078,-0.0010355,0.0039744
1650,57.5,62.5,-90.0,-81.0,21.874,1.4084e-06,0.087919,0.22327,0.43661,0.1484,0.0047568,0.058777,773.74,1.4047,0.38249,0.0001374,0.0,0.0,-3.8801e-05,0.0,0.0,-0.46635,7.0064e-06,-4.5546e-05,0.00032383,0.0,-0.00010292,0.0,-2.928e-05,0.076509,-0.00026327,0.00010528,0.00024293,-5.2873e-06,-7.7016e-06,2.5008e-06,0.32123,0.00029806,-0.0004453,0.00011459,0.0,0.0,0.055168,-0.0001071,0.00011739,3.1061e-06,6.3133e-07,-0.0072747,3.1918e-06,3.3374e-05,1.0827e-05,0.0085443,1.0774e-05,3.869e-05,5216.3,0.0,0.0,0.0068056,-0.0010582,0.0039183
1651,57.5,62.5,-81.0,-72.0,21.807,1.2833e-06,0.068966,0.27471,0.41221,0.1527,0.0087782,0.062768,1152.3,2.1293,0.58031,0.00015788,0.0,0.0,-4.5077e-05,0.0,0.0,-0.53526,1.364e-05,-5.0112e-05,0.00037447,0.0,-0.00012055,0.0,-3.5047e-05,0.08419,-0.00029694,0.00013707,0.00027861,-4.486e-06,-9.6103e-06,2.3185e-06,0.37275,0.00034289,-0.0005213,0.00013283,0.0,0.0,0.064678,-0.00012775,0.00012607,4.258e-06,9.8679e-07,-0.0090905,2.707e-06,4.2139e-05,1.4193e-05,0.01129,1.02e-05,4.5826e-05,5966.3,0.0,0.0,0.0078109,-0.0012574,0.0044482
1652,57.5,62.5,-72.0,-63.0,21.755,1.2766e-06,0.091473,0.2293,0.45265,0.16197,0.00048157,0.068593,1395.7,2.979,0.81228,0.00015295,0.0,0.0,-4.3444e-05,0.0,0.0,-0.51901,1.4482e-05,-4.5759e-05,0.00035877,0.0,-0.00011521,0.0,-3.3778e-05,0.081386,-0.00028872,0.00013087,0.00026823,-3.9679e-06,-9.195e-06,2.1535e-06,0.36079,0.00033338,-0.00049868,0.00012704,0.0,0.0,0.063363,-0.00012386,0.00011926,4.0393e-06,9.373e-07,-0.008696,2.5161e-06,4.0091e-05,1.3816e-05,0.010926,9.7387e-06,4.4397e-05,5784.8,0.0,0.0,0.0076589,-0.0012412,0.004284
1653,57.5,62.5,-63.0,-54.0,21.742,1.1843e-06,0.084936,0.29357,0.40811,0.16481,0.0046539,0.065586,1877.5,3.8599,1.0528,0.00015795,0.0,0.0,-4.4865e-05,0.0,0.0,-0.53803,1.9216e-05,-4.364e-05,0.00036941,0.0,-0.00011923,0.0,-3.5767e-05,0.08144,-0.00029316,0.00014785,0.00027473,-2.465e-06,-1.0146e-05,1.8555e-06,0.37668,0.00034304,-0.00052055,0.00013049,0.0,0.0,0.067264,-0.00013031,0.00011385,4.8333e-06,1.2184e-06,-0.0096694,1.7305e-06,4.4664e-05,1.5672e-05,0.012649,8.2648e-06,4.6345e-05,5999.8,0.0,0.0,0.0079141,-0.0013145,0.0043747
1654,57.5,62.5,-54.0,-45.0,21.866,1.0145e-06,0.09242,0.26643,0.42493,0.15895,0.0055292,0.075169,2460.0,5.7379,1.5654,0.0001682,0.0,0.0,-4.7698e-05,0.0,0.0,-0.57512,3.1338e-05,-4.2032e-05,0.00039129,0.0,-0.00012754,0.0,-4.0626e-05,0.0832,-0.00030947,0.00017743,0.00029023,-8.0018e-08,-1.2468e-05,6.8936e-07,0.40883,0.00037335,-0.0005666,0.00013811,0.0,0.0,0.073453,-0.00014711,0.0001053,6.9737e-06,1.9966e-06,-0.012105,-9.4425e-07,5.5755e-05,2.0987e-05,0.016528,3.8148e-06,5.2701e-05,6458.8,0.0,0.0,0.0087385,-0.0015208,0.0046626
1655,57.5,62.5,-45.0,-36.0,22.181,8.7952e-07,0.079926,0.20394,0.41561,0.17747,0.010586,0.1087,3044.9,6.9701,1.9018,0.00016941,0.0,0.0,-4.7437e-05,0.0,0.0,-0.58673,4.105e-05,-3.9814e-05,0.00039196,0.0,-0.00012879,0.0,-4.4344e-05,0.081485,-0.00030183,0.00019541,0.00029013,1.982e-06,-1.4598e-05,-1.1602e-06,0.42358,0.0003805,-0.00058774,0.0001387,0.0,0.0,0.075836,-0.00015633,9.1282e-05,9.575e-06,2.952e-06,-0.014627,-4.6058e-06,6.6381e-05,2.7357e-05,0.020441,-3.3799e-06,5.8482e-05,6696.8,0.0,0.0,0.0090648,-0.0016325,0.0047653
1656,57.5,62.5,-36.0,-27.0,22.431,8.7097e-07,0.087706,0.21258,0.39714,0.13997,0.015403,0.11462,2889.3,6.6762,1.8216,0.00016988,0.0,0.0,-4.7638e-05,0.0,0.0,-0.58914,4.2143e-05,-4.254e-05,0.00039754,0.0,-0.00013094,0.0,-4.553e-05,0.081915,-0.00030483,0.00020098,0.00029315,2.0082e-06,-1.5058e-05,-1.5432e-06,0.42797,0.00038672,-0.00060278,0.00014095,0.0,0.0,0.075633,-0.00015946,9.3076e-05,1.0122e-05,3.1199e-06,-0.015338,-5.1013e-06,6.9282e-05,2.8793e-05,0.020809,-4.5873e-06,6.0922e-05,6786.7,0.0,0.0,0.009194,-0.0016638,0.0048922
1657,57.5,62.5,-27.0,-18.0,22.557,8.8133e-07,0.10585,0.14887,0.3989,0.15893,0.019373,0.13528,2528.5,5.9976,1.6364,0.00017457,0.0,0.0,-4.9317e-05,0.0,0.0,-0.60481,4.1399e-05,-4.6497e-05,0.00040849,0.0,-0.00013571,0.0,-4.6989e-05,0.084018,-0.00030706,0.00020249,0.00030139,1.6659e-06,-1.5553e-05,-2.1549e-06,0.43956,0.00039361,-0.00062303,0.00014637,0.0,0.0,0.077495,-0.00016452,9.8255e-05,1.0456e-05,3.2279e-06,-0.015767,-4.9473e-06,7.2089e-05,3.0126e-05,0.021434,-5.5637e-06,6.5036e-05,6961.1,0.0,0.0,0.009343,-0.001683,0.005069
1658,57.5,62.5,-18.0,-9.0,22.554,8.8904e-07,0.10975,0.16776,0.40862,0.14387,0.014559,0.12252,2454.0,5.5997,1.5277,0.00017967,0.0,0.0,-5.0897e-05,0.0,0.0,-0.62489,4.1596e-05,-4.7386e-05,0.00042108,0.0,-0.00014017,0.0,-4.8091e-05,0.087034,-0.00031734,0.00020728,0.00031074,1.3082e-06,-1.5763e-05,-2.0274e-06,0.4535,0.00040515,-0.00064205,0.00015142,0.0,0.0,0.079852,-0.00016922,0.00010352,1.0472e-05,3.2072e-06,-0.015953,-4.6265e-06,7.3116e-05,3.0421e-05,0.021988,-4.9106e-06,6.6378e-05,7186.3,0.0,0.0,0.0096065,-0.0017245,0.0052218
1659,57.5,62.5,-9.0,0.0,22.415,9.0323e-07,0.10058,0.19452,0.39931,0.16469,0.0090573,0.11478,2413.0,5.5794,1.5222,0.0001725,0.0,0.0,-4.9002e-05,0.0,0.0,-0.59729,3.8995e-05,-4.6513e-05,0.00040568,0.0,-0.00013452,0.0,-4.577e-05,0.083297,-0.00030707,0.00019906,0.00029881,1.0916e-06,-1.489e-05,-1.2828e-06,0.43246,0.00038844,-0.00061254,0.00014529,0.0,0.0,0.076305,-0.00016146,0.0001005,9.6313e-06,2.9228e-06,-0.014838,-3.9337e-06,6.8684e-05,2.7962e-05,0.020438,-2.9944e-06,6.1762e-05,6839.3,0.0,0.0,0.009183,-0.0016407,0.004978
1660,57.5,62.5,0.0,9.0,22.262,9.0874e-07,0.088898,0.1872,0.40796,0.17909,0.010583,0.11259,2286.1,5.6865,1.5514,0.00017175,0.0,0.0,-4.8736e-05,0.0,0.0,-0.59096,3.8938e-05,-4.655e-05,0.00040431,0.0,-0.00013396,0.0,-4.5178e-05,0.082632,-0.00030672,0.00019723,0.00029763,1.1767e-06,-1.4605e-05,-1.0914e-06,0.42689,0.00038654,-0.00060306,0.00014438,0.0,0.0,0.075406,-0.00016024,9.9355e-05,9.355e-06,2.8309e-06,-0.014454,-3.6985e-06,6.6872e-05,2.7179e-05,0.019934,-2.4804e-06,6.0337e-05,6718.7,0.0,0.0,0.0091122,-0.0016255,0.0049015
1661,57.5,62.5,9.0,18.0,22.047,9.5048e-07,0.10048,0.2466,0.39283,0.1545,0.011685,0.099762,2176.8,5.0732,1.384,0.00020259,0.0,0.0,-5.7588e-05,0.0,0.0,-0.6921,4.118e-05,-5.4274e-05,0.00047587,0.0,-0.00015705,0.0,-5.1632e-05,0.097008,-0.00036151,0.00022547,0.00035075,7.4401e-07,-1.6345e-05,-5.1564e-07,0.49733,0.00044808,-0.00070097,0.00016944,0.0,0.0,0.088547,-0.00018303,0.00012104,9.9733e-06,2.9497e-06,-0.015943,-2.6178e-06,7.4252e-05,2.9305e-05,0.021972,2.0844e-07,6.8335e-05,7796.2,0.0,0.0,0.010457,-0.0018408,0.0056795
1662,57.5,62.5,18.0,27.0,22.008,9.9792e-07,0.10475,0.21396,0.42951,0.16754,0.0063185,0.098418,1981.8,4.4496,1.2137,0.00016509,0.0,0.0,-4.7331e-05,0.0,0.0,-0.56216,3.0353e-05,-4.6476e-05,0.00038907,0.0,-0.00012876,0.0,-4.1498e-05,0.080674,-0.0002957,0.00017473,0.00028719,-7.5736e-07,-1.2771e-05,-2.775e-08,0.40252,0.00036344,-0.00056884,0.00013959,0.0,0.0,0.070766,-0.00014809,0.00010665,7.3586e-06,2.1276e-06,-0.012346,-1.0206e-06,5.782e-05,2.2366e-05,0.016674,2.0822e-06,5.5415e-05,6328.4,0.0,0.0,0.00844,-0.0014655,0.0046492
